dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg530.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T03:28:06.000+02:00,2022-07-07T03:28:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg531.wav,5.23166023166023,5.96525096525096,6328.125,19546.875,Odontocete whistles,mdupon,2022-07-07T03:28:21.231+02:00,2022-07-07T03:28:21.965+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg531.wav,3.83066740209597,4.84004412575841,8437.5,20953.125,Odontocete whistles,mdupon,2022-07-07T03:28:19.830+02:00,2022-07-07T03:28:20.840+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg531.wav,1.42029784886928,2.29178157749586,7031.25,16171.875,Odontocete whistles,mdupon,2022-07-07T03:28:17.420+02:00,2022-07-07T03:28:18.291+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg531.wav,1.07280750137893,5.83287369001655,26296.875,60750.0,Odontocete clics,mdupon,2022-07-07T03:28:17.072+02:00,2022-07-07T03:28:21.832+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg531.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:28:16.000+02:00,2022-07-07T03:28:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg531.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:28:16.000+02:00,2022-07-07T03:28:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg532.wav,1.39271924986211,8.82790954219526,33609.375,58921.875,Odontocete clics,mdupon,2022-07-07T03:28:27.392+02:00,2022-07-07T03:28:34.827+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg532.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:28:26.000+02:00,2022-07-07T03:28:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg533.wav,4.07887479316051,6.98565912851627,34031.25,52171.875,Odontocete clics,mdupon,2022-07-07T03:28:40.078+02:00,2022-07-07T03:28:42.985+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg533.wav,1.66850523993381,2.07666850523993,16312.5,19546.875,Odontocete whistles,mdupon,2022-07-07T03:28:37.668+02:00,2022-07-07T03:28:38.076+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg533.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:28:36.000+02:00,2022-07-07T03:28:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg533.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:28:36.000+02:00,2022-07-07T03:28:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg546.wav,4.7738554881412,9.68284611141754,23484.375,60468.75,Odontocete clics,mdupon,2022-07-07T03:30:50.773+02:00,2022-07-07T03:30:55.682+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg546.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:30:46.000+02:00,2022-07-07T03:30:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg548.wav,4.08990623276338,5.89906232763376,3937.5,44718.75,Odontocete whistles,mdupon,2022-07-07T03:31:10.089+02:00,2022-07-07T03:31:11.899+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg548.wav,0.284059569773855,1.81742967457253,29390.625,57234.375,Odontocete clics,mdupon,2022-07-07T03:31:06.284+02:00,2022-07-07T03:31:07.817+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg548.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:31:06.000+02:00,2022-07-07T03:31:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg548.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:31:06.000+02:00,2022-07-07T03:31:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg549.wav,9.26365140650855,10.0,4218.75,16312.5,Odontocete whistles,mdupon,2022-07-07T03:31:25.263+02:00,2022-07-07T03:31:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg549.wav,7.50413678985108,8.3811362382791,3234.375,15187.5,Odontocete whistles,mdupon,2022-07-07T03:31:23.504+02:00,2022-07-07T03:31:24.381+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg549.wav,6.74296745725317,7.2173193601765,6468.75,15609.375,Odontocete whistles,mdupon,2022-07-07T03:31:22.742+02:00,2022-07-07T03:31:23.217+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg549.wav,3.05295091009377,4.07335907335907,5062.5,17437.5,Odontocete whistles,mdupon,2022-07-07T03:31:19.052+02:00,2022-07-07T03:31:20.073+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg549.wav,2.7826806398235,5.28681742967457,34453.125,61453.125,Odontocete clics,mdupon,2022-07-07T03:31:18.782+02:00,2022-07-07T03:31:21.286+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg549.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:31:16.000+02:00,2022-07-07T03:31:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg549.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:31:16.000+02:00,2022-07-07T03:31:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg550.wav,5.35300606729178,8.72862658576944,32484.375,63703.125,Odontocete clics,mdupon,2022-07-07T03:31:31.353+02:00,2022-07-07T03:31:34.728+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg550.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:31:26.000+02:00,2022-07-07T03:31:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg552.wav,5.83838940981798,6.56646442360728,20671.875,67921.875,Odontocete Buzzs,mdupon,2022-07-07T03:31:51.838+02:00,2022-07-07T03:31:52.566+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg552.wav,0,4.85659128516271,43453.125,71015.625,Odontocete clics,mdupon,2022-07-07T03:31:46.000+02:00,2022-07-07T03:31:50.856+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg552.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:31:46.000+02:00,2022-07-07T03:31:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg552.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T03:31:46.000+02:00,2022-07-07T03:31:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg554.wav,0.173745173745174,7.4434638720353,27984.375,62859.375,Odontocete clics,mdupon,2022-07-07T03:32:06.173+02:00,2022-07-07T03:32:13.443+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg554.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:32:06.000+02:00,2022-07-07T03:32:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg555.wav,6.19139547710976,6.56646442360728,5765.625,14343.75,Odontocete whistles,mdupon,2022-07-07T03:32:22.191+02:00,2022-07-07T03:32:22.566+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg555.wav,0.0744622173193602,4.76833976833977,23343.75,64828.125,Odontocete clics,mdupon,2022-07-07T03:32:16.074+02:00,2022-07-07T03:32:20.768+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg555.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:32:16.000+02:00,2022-07-07T03:32:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg555.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:32:16.000+02:00,2022-07-07T03:32:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg556.wav,0,4.22779922779923,30796.875,64968.75,Odontocete clics,mdupon,2022-07-07T03:32:26.000+02:00,2022-07-07T03:32:30.227+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg556.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:32:26.000+02:00,2022-07-07T03:32:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg558.wav,3.94098179812466,6.14726971869829,14765.625,69046.875,Odontocete Buzzs,mdupon,2022-07-07T03:32:49.940+02:00,2022-07-07T03:32:52.147+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg558.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T03:32:46.000+02:00,2022-07-07T03:32:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg557.wav,3.7699944842802,8.53006067291781,30937.5,57656.25,Odontocete clics,mdupon,2022-07-07T03:32:39.769+02:00,2022-07-07T03:32:44.530+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg557.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:32:36.000+02:00,2022-07-07T03:32:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg559.wav,4.97793712079426,9.77661334804192,27984.375,62578.125,Odontocete clics,mdupon,2022-07-07T03:33:00.977+02:00,2022-07-07T03:33:05.776+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg559.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:32:56.000+02:00,2022-07-07T03:33:06.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg561.wav,3.08604522890237,3.99062327633756,8437.5,15750.0,Odontocete whistles,mdupon,2022-07-07T03:33:19.086+02:00,2022-07-07T03:33:19.990+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg561.wav,0,5.35300606729178,36281.25,68625.0,Odontocete clics,mdupon,2022-07-07T03:33:16.000+02:00,2022-07-07T03:33:21.353+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg561.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:33:16.000+02:00,2022-07-07T03:33:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg561.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:33:16.000+02:00,2022-07-07T03:33:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg562.wav,2.65030336458908,9.95863210148924,30796.875,63281.25,Odontocete clics,mdupon,2022-07-07T03:33:28.650+02:00,2022-07-07T03:33:35.958+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg562.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:33:26.000+02:00,2022-07-07T03:33:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg563.wav,4.69663541092113,5.66740209597352,4921.875,17015.625,Odontocete whistles,mdupon,2022-07-07T03:33:40.696+02:00,2022-07-07T03:33:41.667+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg563.wav,0.306122448979592,8.43629343629344,35437.5,67359.375,Odontocete clics,mdupon,2022-07-07T03:33:36.306+02:00,2022-07-07T03:33:44.436+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg563.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:33:36.000+02:00,2022-07-07T03:33:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg563.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:33:36.000+02:00,2022-07-07T03:33:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,7.95091009376724,9.79867622724766,33890.625,65390.625,Odontocete clics,mdupon,2022-07-07T03:33:53.950+02:00,2022-07-07T03:33:55.798+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,6.63265306122449,7.24489795918367,5484.375,63281.25,Odontocete Buzzs,mdupon,2022-07-07T03:33:52.632+02:00,2022-07-07T03:33:53.244+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,6.32377275234418,6.55543298400441,13359.375,22500.0,Odontocete whistles,mdupon,2022-07-07T03:33:52.323+02:00,2022-07-07T03:33:52.555+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,5.68946497517926,6.17484831770546,6468.75,19968.75,Odontocete whistles,mdupon,2022-07-07T03:33:51.689+02:00,2022-07-07T03:33:52.174+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,4.2553778268064,6.34031991174848,31078.125,62437.5,Odontocete clics,mdupon,2022-07-07T03:33:50.255+02:00,2022-07-07T03:33:52.340+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,3.54936569222283,4.15057915057915,22078.125,66093.75,Odontocete Buzzs,mdupon,2022-07-07T03:33:49.549+02:00,2022-07-07T03:33:50.150+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,0.146166574738003,3.60452289023718,34171.875,58640.625,Odontocete clics,mdupon,2022-07-07T03:33:46.146+02:00,2022-07-07T03:33:49.604+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:33:46.000+02:00,2022-07-07T03:33:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:33:46.000+02:00,2022-07-07T03:33:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg564.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T03:33:46.000+02:00,2022-07-07T03:33:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg566.wav,8.47490347490347,10.0,1265.625,42609.375,Odontocete whistles,mdupon,2022-07-07T03:34:14.474+02:00,2022-07-07T03:34:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg566.wav,1.24931053502482,2.82129067843354,19546.875,72000.0,Odontocete Buzzs,mdupon,2022-07-07T03:34:07.249+02:00,2022-07-07T03:34:08.821+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg566.wav,0.00275785990071704,1.71814671814672,25453.125,67359.375,Odontocete clics,mdupon,2022-07-07T03:34:06.002+02:00,2022-07-07T03:34:07.718+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg566.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:34:06.000+02:00,2022-07-07T03:34:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg566.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:34:06.000+02:00,2022-07-07T03:34:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg566.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T03:34:06.000+02:00,2022-07-07T03:34:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg567.wav,5.93215664644236,7.32763375620518,5484.375,49921.875,Odontocete whistles,mdupon,2022-07-07T03:34:21.932+02:00,2022-07-07T03:34:23.327+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg567.wav,0,1.55819084390513,7453.125,27984.375,Odontocete whistles,mdupon,2022-07-07T03:34:16.000+02:00,2022-07-07T03:34:17.558+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg567.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:34:16.000+02:00,2022-07-07T03:34:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg569.wav,6.12520683949255,9.35741864313293,35437.5,67218.75,Odontocete clics,mdupon,2022-07-07T03:34:42.125+02:00,2022-07-07T03:34:45.357+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg569.wav,0,0.642581356867071,12937.5,72000.0,Odontocete clics,mdupon,2022-07-07T03:34:36.000+02:00,2022-07-07T03:34:36.642+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg569.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:34:36.000+02:00,2022-07-07T03:34:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg568.wav,5.95973524544953,7.19525648097077,6890.625,21515.625,Odontocete whistles,mdupon,2022-07-07T03:34:31.959+02:00,2022-07-07T03:34:33.195+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg568.wav,2.71097628240485,9.13678985107556,34031.25,65531.25,Odontocete clics,mdupon,2022-07-07T03:34:28.710+02:00,2022-07-07T03:34:35.136+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg568.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:34:26.000+02:00,2022-07-07T03:34:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg568.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:34:26.000+02:00,2022-07-07T03:34:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg571.wav,5.04412575841147,9.07060121345835,29671.875,64687.5,Odontocete clics,mdupon,2022-07-07T03:35:01.044+02:00,2022-07-07T03:35:05.070+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg571.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:34:56.000+02:00,2022-07-07T03:35:06.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg573.wav,9.55598455598455,10.0,36984.375,71859.375,Odontocete clics,mdupon,2022-07-07T03:35:25.555+02:00,2022-07-07T03:35:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg573.wav,5.04412575841147,8.49145063430778,27562.5,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:21.044+02:00,2022-07-07T03:35:24.491+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg573.wav,1.69608383894098,4.39327082184225,36140.625,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:17.696+02:00,2022-07-07T03:35:20.393+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg573.wav,0.763927192498621,1.92774407060121,31781.25,67218.75,Odontocete Buzzs,mdupon,2022-07-07T03:35:16.763+02:00,2022-07-07T03:35:17.927+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg573.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:16.000+02:00,2022-07-07T03:35:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg573.wav,0,10,0,72000.0,Odontocete Buzzs,mdupon,2022-07-07T03:35:16.000+02:00,2022-07-07T03:35:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg574.wav,0,1.87258687258687,20953.125,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:26.000+02:00,2022-07-07T03:35:27.872+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg574.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:26.000+02:00,2022-07-07T03:35:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg575.wav,7.15664644236073,10.0,34171.875,61453.125,Odontocete clics,mdupon,2022-07-07T03:35:43.156+02:00,2022-07-07T03:35:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg575.wav,0,3.69829012686156,26296.875,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:36.000+02:00,2022-07-07T03:35:39.698+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg575.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:36.000+02:00,2022-07-07T03:35:46.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg576.wav,2.02702702702703,3.06398234969664,10406.25,31921.875,Odontocete whistles,mdupon,2022-07-07T03:35:48.027+02:00,2022-07-07T03:35:49.063+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg576.wav,0,2.92057363485935,49500.0,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:46.000+02:00,2022-07-07T03:35:48.920+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg576.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:35:46.000+02:00,2022-07-07T03:35:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg576.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:35:46.000+02:00,2022-07-07T03:35:56.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg578.wav,8.08328736900165,10.0,11953.125,67218.75,Odontocete clics,mdupon,2022-07-07T03:36:14.083+02:00,2022-07-07T03:36:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg578.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:36:06.000+02:00,2022-07-07T03:36:16.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg579.wav,0.151682294539437,9.48979591836735,22921.875,70593.75,Odontocete clics,mdupon,2022-07-07T03:36:16.151+02:00,2022-07-07T03:36:25.489+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg579.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:36:16.000+02:00,2022-07-07T03:36:26.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg580.wav,0,9.35741864313293,26296.875,65671.875,Odontocete clics,mdupon,2022-07-07T03:36:26.000+02:00,2022-07-07T03:36:35.357+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg580.wav,0,10,0,72000.0,Odontocete clics,mdupon,2022-07-07T03:36:26.000+02:00,2022-07-07T03:36:36.000+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg583.wav,9.33535576392719,9.94208494208494,7875.0,14625.0,Odontocete whistles,mdupon,2022-07-07T03:37:05.335+02:00,2022-07-07T03:37:05.942+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg583.wav,1.18312189740761,2.39106453392168,5062.5,21515.625,Odontocete whistles,mdupon,2022-07-07T03:36:57.183+02:00,2022-07-07T03:36:58.391+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg583.wav,0,0.598455598455598,7593.75,19546.875,Odontocete whistles,mdupon,2022-07-07T03:36:56.000+02:00,2022-07-07T03:36:56.598+02:00
APOCADO_IROISE_C2D1_07072022 (10_144000),335556632.220707015946_seg583.wav,0,10,0,72000.0,Odontocete whistles,mdupon,2022-07-07T03:36:56.000+02:00,2022-07-07T03:37:06.000+02:00
